"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"删除测试创建的产品工艺路线，期望删除成功","88","删除产品工艺路线","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","112","新增ESOP文件","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","5514","提交检验结果","TestCase.test_integration","Sun Jul 13 16:28:48 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"创建安灯规则，期望创建成功","64","创建安灯规则","TestCase.test_integration","Sun Jul 13 16:28:36 CST 2025","passed","Sun Jul 13 16:28:36 CST 2025","TestMainProcess","test_mainprocess","",""
"查询安灯规则，期望查询成功","67","查询安灯规则","TestCase.test_integration","Sun Jul 13 16:28:36 CST 2025","passed","Sun Jul 13 16:28:36 CST 2025","TestMainProcess","test_mainprocess","",""
"确认上料操作，期望确认成功","36","确认上料","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","70","删除物料BOM","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼结束接口，期望成功","51","安灯结束处理","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯开始处理接口，期望成功","35","安灯开始处理","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"审核ESOP文件，期望审核成功","98","审核ESOP文件","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","122","生产完工","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","22","删除工艺路线","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","1","标签报废","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"为BOM绑定物料明细，期望新增成功","62","新增物料BOM明细","TestCase.test_integration","Sun Jul 13 16:28:33 CST 2025","passed","Sun Jul 13 16:28:33 CST 2025","TestMainProcess","test_mainprocess","",""
"下达生产计划，期望下达成功","518","下达生产计划","TestCase.test_integration","Sun Jul 13 16:28:36 CST 2025","passed","Sun Jul 13 16:28:36 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线，期望新增成功","42","新增工艺路线","TestCase.test_integration","Sun Jul 13 16:28:34 CST 2025","passed","Sun Jul 13 16:28:34 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","67","确认生产计划","TestCase.test_integration","Sun Jul 13 16:28:36 CST 2025","passed","Sun Jul 13 16:28:36 CST 2025","TestMainProcess","test_mainprocess","",""
"集中清理所有测试数据，防止数据残留","464","清理测试数据","TestCase.test_integration","Sun Jul 13 16:28:56 CST 2025","passed","Sun Jul 13 16:28:56 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","107","派工单下达","TestCase.test_integration","Sun Jul 13 16:28:37 CST 2025","passed","Sun Jul 13 16:28:37 CST 2025","TestMainProcess","test_mainprocess","",""
"新增设备台账，期望新增成功","82","新增设备台账","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"查询设备台账，提取设备ID","25","查询设备台账","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"审核工艺路线ESOP文件，期望审核成功","64","审核工艺路线ESOP文件","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","78","删除产线","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","86","查询产线","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","20","查询工艺路线","TestCase.test_integration","Sun Jul 13 16:28:34 CST 2025","passed","Sun Jul 13 16:28:34 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料，期望删除成功","126","删除物料","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:56 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建设备台账，期望删除成功","70","删除设备台账","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
