"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"合并产品标签，期望合并成功","1","标签合并","TestCase.integration_tests","Tue Jul 01 16:04:23 CST 2025","passed","Tue Jul 01 16:04:23 CST 2025","TestMainProcess","test_mainprocess","",""
"完工产品标签，期望完工成功","1","标签完工","TestCase.integration_tests","Tue Jul 01 16:04:23 CST 2025","passed","Tue Jul 01 16:04:23 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工序，期望新增成功","21","新增工序","TestCase.integration_tests","Tue Jul 01 16:04:04 CST 2025","passed","Tue Jul 01 16:04:04 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","153","删除物料BOM","TestCase.integration_tests","Tue Jul 01 16:04:26 CST 2025","passed","Tue Jul 01 16:04:26 CST 2025","TestMainProcess","test_mainprocess","",""
"","32","扫描标签","TestCase.functional_tests","Tue Jul 01 16:03:19 CST 2025","passed","Tue Jul 01 16:03:20 CST 2025","TestLabel","test_label","",""
"新增工艺路线ESOP文件，期望新增成功","165","新增工艺路线ESOP文件","TestCase.integration_tests","Tue Jul 01 16:04:07 CST 2025","passed","Tue Jul 01 16:04:07 CST 2025","TestMainProcess","test_mainprocess","",""
"查询检验单，提取检验单号","3848","查询检验单","TestCase.integration_tests","Tue Jul 01 16:04:13 CST 2025","passed","Tue Jul 01 16:04:16 CST 2025","TestMainProcess","test_mainprocess","",""
"","36","查询物料BOM","TestCase.functional_tests","Tue Jul 01 16:03:23 CST 2025","passed","Tue Jul 01 16:03:23 CST 2025","TestMaterials","test_materials","",""
"下达派工单，期望下达成功","232","派工单下达","TestCase.integration_tests","Tue Jul 01 16:04:10 CST 2025","passed","Tue Jul 01 16:04:10 CST 2025","TestMainProcess","test_mainprocess","",""
"审核ESOP文件，期望审核成功","511","审核ESOP文件","TestCase.integration_tests","Tue Jul 01 16:04:06 CST 2025","passed","Tue Jul 01 16:04:07 CST 2025","TestMainProcess","test_mainprocess","",""
"","101","产线唯一性校验","TestCase.functional_tests","Tue Jul 01 16:03:17 CST 2025","passed","Tue Jul 01 16:03:18 CST 2025","TestFactoryStructure","test_factory_structure","",""
"删除测试创建的工序，期望删除成功","27","删除工序","TestCase.integration_tests","Tue Jul 01 16:04:25 CST 2025","passed","Tue Jul 01 16:04:25 CST 2025","TestMainProcess","test_mainprocess","",""
"新增车间，期望新增成功","40","新增车间","TestCase.integration_tests","Tue Jul 01 16:04:07 CST 2025","passed","Tue Jul 01 16:04:07 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","159","产品绑定工艺路线","TestCase.integration_tests","Tue Jul 01 16:04:05 CST 2025","passed","Tue Jul 01 16:04:05 CST 2025","TestMainProcess","test_mainprocess","",""
"","16","删除车间","TestCase.functional_tests","Tue Jul 01 16:03:18 CST 2025","passed","Tue Jul 01 16:03:18 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","78","新增车间","TestCase.functional_tests","Tue Jul 01 16:03:17 CST 2025","passed","Tue Jul 01 16:03:17 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","22","工艺路线唯一性校验","TestCase.functional_tests","Tue Jul 01 16:03:25 CST 2025","passed","Tue Jul 01 16:03:25 CST 2025","TestProcess","test_process","",""
"","57","新增物料","TestCase.functional_tests","Tue Jul 01 16:03:23 CST 2025","passed","Tue Jul 01 16:03:23 CST 2025","TestMaterials","test_materials","",""
"","34","设备台账唯一性校验","TestCase.functional_tests","Tue Jul 01 16:03:15 CST 2025","passed","Tue Jul 01 16:03:16 CST 2025","TestEquipment","test_equipment","",""
"","30","新增工艺路线","TestCase.functional_tests","Tue Jul 01 16:03:25 CST 2025","passed","Tue Jul 01 16:03:25 CST 2025","TestProcess","test_process","",""
"报废产品标签，期望报废成功","1","标签报废","TestCase.integration_tests","Tue Jul 01 16:04:23 CST 2025","passed","Tue Jul 01 16:04:23 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产品工艺路线，期望删除成功","388","删除产品工艺路线","TestCase.integration_tests","Tue Jul 01 16:04:25 CST 2025","passed","Tue Jul 01 16:04:26 CST 2025","TestMainProcess","test_mainprocess","",""
"","23","新增物料BOM","TestCase.functional_tests","Tue Jul 01 16:03:23 CST 2025","passed","Tue Jul 01 16:03:23 CST 2025","TestMaterials","test_materials","",""
"创建检验方案，期望创建成功","150","创建检验方案","TestCase.integration_tests","Tue Jul 01 16:04:07 CST 2025","passed","Tue Jul 01 16:04:08 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线，期望新增成功","25","新增工艺路线","TestCase.integration_tests","Tue Jul 01 16:04:05 CST 2025","passed","Tue Jul 01 16:04:05 CST 2025","TestMainProcess","test_mainprocess","",""
"","14","删除物料BOM","TestCase.functional_tests","Tue Jul 01 16:03:23 CST 2025","passed","Tue Jul 01 16:03:23 CST 2025","TestMaterials","test_materials","",""
"集中清理所有测试数据，防止数据残留","420","清理测试数据","TestCase.integration_tests","Tue Jul 01 16:04:26 CST 2025","passed","Tue Jul 01 16:04:27 CST 2025","TestMainProcess","test_mainprocess","",""
"","166","查询物料","TestCase.functional_tests","Tue Jul 01 16:03:23 CST 2025","passed","Tue Jul 01 16:03:23 CST 2025","TestMaterials","test_materials","",""
"创建首检检验单，期望创建成功","425","创建首检单","TestCase.integration_tests","Tue Jul 01 16:04:12 CST 2025","passed","Tue Jul 01 16:04:13 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","3579","提交检验结果","TestCase.integration_tests","Tue Jul 01 16:04:19 CST 2025","passed","Tue Jul 01 16:04:23 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","38","查询产线","TestCase.integration_tests","Tue Jul 01 16:04:07 CST 2025","passed","Tue Jul 01 16:04:07 CST 2025","TestMainProcess","test_mainprocess","",""
"","45","查询设备台账","TestCase.functional_tests","Tue Jul 01 16:03:15 CST 2025","passed","Tue Jul 01 16:03:15 CST 2025","TestEquipment","test_equipment","",""
"","112","删除物料","TestCase.functional_tests","Tue Jul 01 16:03:23 CST 2025","passed","Tue Jul 01 16:03:23 CST 2025","TestMaterials","test_materials","",""
"开始质量检验，期望启动成功","2553","开始检验","TestCase.integration_tests","Tue Jul 01 16:04:17 CST 2025","passed","Tue Jul 01 16:04:19 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","404","新增ESOP文件","TestCase.integration_tests","Tue Jul 01 16:04:06 CST 2025","passed","Tue Jul 01 16:04:06 CST 2025","TestMainProcess","test_mainprocess","",""
"","27","查询工序","TestCase.functional_tests","Tue Jul 01 16:03:25 CST 2025","passed","Tue Jul 01 16:03:25 CST 2025","TestProcess","test_process","",""
