"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"查询车间，提取车间ID","23","查询车间","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"","30","test_06_production_line_uniqueness","TestCase.functional_tests","Tue Jul 01 16:42:41 CST 2025","passed","Tue Jul 01 16:42:41 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","23","test_03_process_uniqueness","TestCase.functional_tests","Tue Jul 01 16:42:48 CST 2025","passed","Tue Jul 01 16:42:48 CST 2025","TestProcess","test_process","",""
"集中清理所有测试数据，防止数据残留","345","清理测试数据","TestCase.integration_tests","Tue Jul 01 16:43:36 CST 2025","passed","Tue Jul 01 16:43:36 CST 2025","TestMainProcess","test_mainprocess","",""
"审核工艺路线ESOP文件，期望审核成功","37","审核工艺路线ESOP文件","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","168","标签拆分","TestCase.integration_tests","Tue Jul 01 16:43:35 CST 2025","passed","Tue Jul 01 16:43:35 CST 2025","TestMainProcess","test_mainprocess","",""
"","33","查询设备台账","TestCase.functional_tests","Tue Jul 01 16:42:40 CST 2025","passed","Tue Jul 01 16:42:40 CST 2025","TestEquipment","test_equipment","",""
"创建首检检验单，期望创建成功","50","创建首检单","TestCase.integration_tests","Tue Jul 01 16:43:30 CST 2025","passed","Tue Jul 01 16:43:30 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工序，期望新增成功","35","新增工序","TestCase.integration_tests","Tue Jul 01 16:43:28 CST 2025","passed","Tue Jul 01 16:43:28 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","26","新增物料BOM","TestCase.integration_tests","Tue Jul 01 16:43:28 CST 2025","passed","Tue Jul 01 16:43:28 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","30","工艺路线绑定工序","TestCase.integration_tests","Tue Jul 01 16:43:28 CST 2025","passed","Tue Jul 01 16:43:28 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","test_04_add_bom","TestCase.functional_tests","Tue Jul 01 16:42:47 CST 2025","failed","Tue Jul 01 16:42:47 CST 2025","TestMaterials","test_materials","",""
"删除测试创建的物料BOM，期望删除成功","31","删除物料BOM","TestCase.integration_tests","Tue Jul 01 16:43:36 CST 2025","passed","Tue Jul 01 16:43:36 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","52","删除产线","TestCase.integration_tests","Tue Jul 01 16:43:36 CST 2025","passed","Tue Jul 01 16:43:36 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定产品，期望绑定成功","236","工艺路线绑定产品","TestCase.integration_tests","Tue Jul 01 16:43:28 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"为BOM绑定物料明细，期望新增成功","24","新增物料BOM明细","TestCase.integration_tests","Tue Jul 01 16:43:28 CST 2025","passed","Tue Jul 01 16:43:28 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","36","查询产线","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"查看生产SOP文档，期望查看成功","17","查看SOP","TestCase.integration_tests","Tue Jul 01 16:43:30 CST 2025","passed","Tue Jul 01 16:43:30 CST 2025","TestMainProcess","test_mainprocess","",""
"新增设备台账，期望新增成功","44","新增设备台账","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
