"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"确认生产计划，期望确认成功","85","确认生产计划","TestCase.integration_tests","Sun Jul 13 13:44:37 CST 2025","passed","Sun Jul 13 13:44:37 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","0","标签转移","TestCase.integration_tests","Sun Jul 13 13:44:42 CST 2025","passed","Sun Jul 13 13:44:42 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","43","产品绑定工艺路线","TestCase.integration_tests","Sun Jul 13 13:44:36 CST 2025","passed","Sun Jul 13 13:44:36 CST 2025","TestMainProcess","test_mainprocess","",""
"查询设备台账，提取设备ID","17","查询设备台账","TestCase.integration_tests","Sun Jul 13 13:44:36 CST 2025","passed","Sun Jul 13 13:44:36 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","141","开始生产","TestCase.integration_tests","Sun Jul 13 13:44:38 CST 2025","passed","Sun Jul 13 13:44:38 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","99","生产报工","TestCase.integration_tests","Sun Jul 13 13:44:43 CST 2025","passed","Sun Jul 13 13:44:43 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","0","标签报废","TestCase.integration_tests","Sun Jul 13 13:44:42 CST 2025","passed","Sun Jul 13 13:44:42 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产品工艺路线，期望删除成功","83","删除产品工艺路线","TestCase.integration_tests","Sun Jul 13 13:44:43 CST 2025","passed","Sun Jul 13 13:44:43 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","1272","提交检验结果","TestCase.integration_tests","Sun Jul 13 13:44:41 CST 2025","passed","Sun Jul 13 13:44:42 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯处理确认接口，期望成功","27","安灯处理确认","TestCase.integration_tests","Sun Jul 13 13:44:42 CST 2025","passed","Sun Jul 13 13:44:42 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产派工单，期望创建成功","122","创建派工单","TestCase.integration_tests","Sun Jul 13 13:44:38 CST 2025","passed","Sun Jul 13 13:44:38 CST 2025","TestMainProcess","test_mainprocess","",""
