"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"创建首检检验单，期望创建成功","2","创建首检单","TestCase.integration_tests","Mon Jul 07 10:26:06 CST 2025","failed","Mon Jul 07 10:26:06 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","查询设备台账","TestCase.functional_tests","Mon Jul 07 10:22:36 CST 2025","broken","Mon Jul 07 10:22:36 CST 2025","TestEquipment","test_equipment","",""
"开始生产作业，期望启动成功","1","开始生产","TestCase.integration_tests","Mon Jul 07 10:26:06 CST 2025","failed","Mon Jul 07 10:26:06 CST 2025","TestMainProcess","test_mainprocess","",""
"","1","test_01_add_material","TestCase.functional_tests","Mon Jul 07 10:23:49 CST 2025","passed","Mon Jul 07 10:23:49 CST 2025","TestMaterials","test_materials","",""
"完成生产作业，期望完工成功","0","生产完工","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","failed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产品工艺路线，提取ID","146","查询产品工艺路线","TestCase.integration_tests","Mon Jul 07 10:25:56 CST 2025","passed","Mon Jul 07 10:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","2201","标签拆分","TestCase.integration_tests","Mon Jul 07 10:26:12 CST 2025","failed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线，期望新增成功","477","新增工艺路线","TestCase.integration_tests","Mon Jul 07 10:25:54 CST 2025","passed","Mon Jul 07 10:25:54 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","147","产品绑定工艺路线","TestCase.integration_tests","Mon Jul 07 10:25:55 CST 2025","passed","Mon Jul 07 10:25:56 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","设备台账唯一性校验","TestCase.functional_tests","Mon Jul 07 10:22:50 CST 2025","broken","Mon Jul 07 10:22:50 CST 2025","TestEquipment","test_equipment","",""
"报废产品标签，期望报废成功","2","标签报废","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","passed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
