"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"删除测试创建的产线，期望删除成功","89","删除产线","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料，期望删除成功","203","删除物料","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:54 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工序，期望新增成功","51","新增工序","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"创建检验方案，期望创建成功","109","创建检验方案","TestCase.integration_tests","Thu Jul 10 10:30:45 CST 2025","passed","Thu Jul 10 10:30:45 CST 2025","TestMainProcess","test_mainprocess","",""
"","46","test_05_query_bom","TestCase.functional_tests","Thu Jul 10 10:29:51 CST 2025","passed","Thu Jul 10 10:29:51 CST 2025","TestMaterials","test_materials","",""
"查看生产SOP文档，期望查看成功","47","查看SOP","TestCase.integration_tests","Thu Jul 10 10:30:48 CST 2025","passed","Thu Jul 10 10:30:48 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","143","上料扫描SN","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","165","产品工序BOM绑定","TestCase.integration_tests","Thu Jul 10 10:30:43 CST 2025","passed","Thu Jul 10 10:30:43 CST 2025","TestMainProcess","test_mainprocess","",""
"","131","删除工艺路线","TestCase.functional_tests","Thu Jul 10 10:29:55 CST 2025","passed","Thu Jul 10 10:29:56 CST 2025","TestProcess","test_process","",""
"为BOM绑定物料明细，期望新增成功","76","新增物料BOM明细","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","200","新增产线","TestCase.integration_tests","Thu Jul 10 10:30:44 CST 2025","passed","Thu Jul 10 10:30:44 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","174","新增工艺路线ESOP文件","TestCase.integration_tests","Thu Jul 10 10:30:44 CST 2025","passed","Thu Jul 10 10:30:44 CST 2025","TestMainProcess","test_mainprocess","",""
"新增车间，期望新增成功","89","新增车间","TestCase.integration_tests","Thu Jul 10 10:30:44 CST 2025","passed","Thu Jul 10 10:30:44 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","214","新增ESOP文件","TestCase.integration_tests","Thu Jul 10 10:30:43 CST 2025","passed","Thu Jul 10 10:30:44 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","195","查询物料","TestCase.integration_tests","Thu Jul 10 10:30:41 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","25","生产报工","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","failed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","1","提交检验结果","TestCase.integration_tests","Thu Jul 10 10:30:50 CST 2025","failed","Thu Jul 10 10:30:50 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","77","查询派工单","TestCase.integration_tests","Thu Jul 10 10:30:46 CST 2025","passed","Thu Jul 10 10:30:46 CST 2025","TestMainProcess","test_mainprocess","",""
"查询检验单，提取检验单号","2042","查询检验单","TestCase.integration_tests","Thu Jul 10 10:30:48 CST 2025","failed","Thu Jul 10 10:30:50 CST 2025","TestMainProcess","test_mainprocess","",""
"","66","test_03_workshop_uniqueness","TestCase.functional_tests","Thu Jul 10 10:29:42 CST 2025","passed","Thu Jul 10 10:29:42 CST 2025","TestFactoryStructure","test_factory_structure","",""
"删除测试创建的工序，期望删除成功","44","删除工序","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"","73","test_07_delete_production_line","TestCase.functional_tests","Thu Jul 10 10:29:42 CST 2025","passed","Thu Jul 10 10:29:43 CST 2025","TestFactoryStructure","test_factory_structure","",""
"创建生产派工单，期望创建成功","288","创建派工单","TestCase.integration_tests","Thu Jul 10 10:30:46 CST 2025","passed","Thu Jul 10 10:30:46 CST 2025","TestMainProcess","test_mainprocess","",""
"确认上料操作，期望确认成功","55","确认上料","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定产品，期望绑定成功","340","工艺路线绑定产品","TestCase.integration_tests","Thu Jul 10 10:30:43 CST 2025","passed","Thu Jul 10 10:30:43 CST 2025","TestMainProcess","test_mainprocess","",""
"","63","test_08_delete_workshop","TestCase.functional_tests","Thu Jul 10 10:29:43 CST 2025","passed","Thu Jul 10 10:29:43 CST 2025","TestFactoryStructure","test_factory_structure","",""
"删除测试创建的工艺路线，期望删除成功","45","删除工艺路线","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","54","新增物料BOM","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","2","标签转移","TestCase.integration_tests","Thu Jul 10 10:30:52 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产计划，期望创建成功","186","创建生产计划","TestCase.integration_tests","Thu Jul 10 10:30:45 CST 2025","passed","Thu Jul 10 10:30:45 CST 2025","TestMainProcess","test_mainprocess","",""
"查询车间，提取车间ID","46","查询车间","TestCase.integration_tests","Thu Jul 10 10:30:44 CST 2025","passed","Thu Jul 10 10:30:44 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","55","查询产线","TestCase.integration_tests","Thu Jul 10 10:30:44 CST 2025","passed","Thu Jul 10 10:30:45 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","690","扫描标签","TestCase.integration_tests","Thu Jul 10 10:30:50 CST 2025","passed","Thu Jul 10 10:30:51 CST 2025","TestMainProcess","test_mainprocess","",""
"开始质量检验，期望启动成功","1","开始检验","TestCase.integration_tests","Thu Jul 10 10:30:50 CST 2025","failed","Thu Jul 10 10:30:50 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","225","派工单下达","TestCase.integration_tests","Thu Jul 10 10:30:46 CST 2025","passed","Thu Jul 10 10:30:46 CST 2025","TestMainProcess","test_mainprocess","",""
"","1","test_04_add_route","TestCase.functional_tests","Thu Jul 10 10:29:55 CST 2025","passed","Thu Jul 10 10:29:55 CST 2025","TestProcess","test_process","",""
"报废产品标签，期望报废成功","2","标签报废","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"","154","test_05_query_route","TestCase.functional_tests","Thu Jul 10 10:29:55 CST 2025","passed","Thu Jul 10 10:29:55 CST 2025","TestProcess","test_process","",""
"","59","标签拆分","TestCase.functional_tests","Thu Jul 10 10:29:45 CST 2025","passed","Thu Jul 10 10:29:45 CST 2025","TestLabel","test_label","",""
"","63","test_05_query_production_line","TestCase.functional_tests","Thu Jul 10 10:29:42 CST 2025","passed","Thu Jul 10 10:29:42 CST 2025","TestFactoryStructure","test_factory_structure","",""
"新增工艺路线，期望新增成功","36","新增工艺路线","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"审核ESOP文件，期望审核成功","213","审核ESOP文件","TestCase.integration_tests","Thu Jul 10 10:30:44 CST 2025","passed","Thu Jul 10 10:30:44 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的车间，期望删除成功","110","删除车间","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"","22","test_06_bom_uniqueness","TestCase.functional_tests","Thu Jul 10 10:29:51 CST 2025","passed","Thu Jul 10 10:29:51 CST 2025","TestMaterials","test_materials","",""
"产品绑定工艺路线，期望绑定成功","64","产品绑定工艺路线","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:43 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","test_01_add_material","TestCase.functional_tests","Thu Jul 10 10:29:51 CST 2025","passed","Thu Jul 10 10:29:51 CST 2025","TestMaterials","test_materials","",""
"新增设备台账，期望新增成功","45","新增设备台账","TestCase.integration_tests","Thu Jul 10 10:30:43 CST 2025","passed","Thu Jul 10 10:30:43 CST 2025","TestMainProcess","test_mainprocess","",""
"","228","删除工序","TestCase.functional_tests","Thu Jul 10 10:29:56 CST 2025","passed","Thu Jul 10 10:29:56 CST 2025","TestProcess","test_process","",""
"","190","test_02_query_material","TestCase.functional_tests","Thu Jul 10 10:29:51 CST 2025","passed","Thu Jul 10 10:29:51 CST 2025","TestMaterials","test_materials","",""
"合并产品标签，期望合并成功","1","标签合并","TestCase.integration_tests","Thu Jul 10 10:30:52 CST 2025","passed","Thu Jul 10 10:30:52 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","29","生产完工","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","failed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"","43","test_06_production_line_uniqueness","TestCase.functional_tests","Thu Jul 10 10:29:42 CST 2025","passed","Thu Jul 10 10:29:42 CST 2025","TestFactoryStructure","test_factory_structure","",""
"集中清理所有测试数据，防止数据残留","599","清理测试数据","TestCase.integration_tests","Thu Jul 10 10:30:54 CST 2025","passed","Thu Jul 10 10:30:54 CST 2025","TestMainProcess","test_mainprocess","",""
"","54","test_06_route_uniqueness","TestCase.functional_tests","Thu Jul 10 10:29:55 CST 2025","passed","Thu Jul 10 10:29:55 CST 2025","TestProcess","test_process","",""
"","1","test_01_add_process","TestCase.functional_tests","Thu Jul 10 10:29:55 CST 2025","passed","Thu Jul 10 10:29:55 CST 2025","TestProcess","test_process","",""
"工艺路线绑定工序，期望绑定成功","74","工艺路线绑定工序","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","90","开始生产","TestCase.integration_tests","Thu Jul 10 10:30:46 CST 2025","failed","Thu Jul 10 10:30:46 CST 2025","TestMainProcess","test_mainprocess","",""
"查询物料BOM，提取BOM ID","552","查询物料BOM","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"","154","删除物料","TestCase.functional_tests","Thu Jul 10 10:29:51 CST 2025","passed","Thu Jul 10 10:29:51 CST 2025","TestMaterials","test_materials","",""
"","20","删除物料BOM","TestCase.functional_tests","Thu Jul 10 10:29:51 CST 2025","passed","Thu Jul 10 10:29:51 CST 2025","TestMaterials","test_materials","",""
"下达生产计划，期望下达成功","594","下达生产计划","TestCase.integration_tests","Thu Jul 10 10:30:45 CST 2025","passed","Thu Jul 10 10:30:46 CST 2025","TestMainProcess","test_mainprocess","",""
"完工产品标签，期望完工成功","1","标签完工","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","32","查询工艺路线","TestCase.integration_tests","Thu Jul 10 10:30:42 CST 2025","passed","Thu Jul 10 10:30:42 CST 2025","TestMainProcess","test_mainprocess","",""
"查询设备台账，提取设备ID","65","查询设备台账","TestCase.integration_tests","Thu Jul 10 10:30:43 CST 2025","passed","Thu Jul 10 10:30:43 CST 2025","TestMainProcess","test_mainprocess","",""
"","144","扫描标签","TestCase.functional_tests","Thu Jul 10 10:29:45 CST 2025","passed","Thu Jul 10 10:29:45 CST 2025","TestLabel","test_label","",""
"创建一条新的物料信息，期望新增成功","75","新增物料","TestCase.integration_tests","Thu Jul 10 10:30:41 CST 2025","passed","Thu Jul 10 10:30:41 CST 2025","TestMainProcess","test_mainprocess","",""
"","88","test_03_process_uniqueness","TestCase.functional_tests","Thu Jul 10 10:29:55 CST 2025","passed","Thu Jul 10 10:29:55 CST 2025","TestProcess","test_process","",""
"审核工艺路线ESOP文件，期望审核成功","181","审核工艺路线ESOP文件","TestCase.integration_tests","Thu Jul 10 10:30:44 CST 2025","passed","Thu Jul 10 10:30:44 CST 2025","TestMainProcess","test_mainprocess","",""
"创建首检检验单，期望创建成功","39","创建首检单","TestCase.integration_tests","Thu Jul 10 10:30:48 CST 2025","failed","Thu Jul 10 10:30:48 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","1510","标签拆分","TestCase.integration_tests","Thu Jul 10 10:30:51 CST 2025","passed","Thu Jul 10 10:30:52 CST 2025","TestMainProcess","test_mainprocess","",""
"","161","test_02_query_process","TestCase.functional_tests","Thu Jul 10 10:29:55 CST 2025","passed","Thu Jul 10 10:29:55 CST 2025","TestProcess","test_process","",""
"删除测试创建的物料BOM，期望删除成功","54","删除物料BOM","TestCase.integration_tests","Thu Jul 10 10:30:53 CST 2025","passed","Thu Jul 10 10:30:53 CST 2025","TestMainProcess","test_mainprocess","",""
"","98","test_03_material_uniqueness","TestCase.functional_tests","Thu Jul 10 10:29:51 CST 2025","passed","Thu Jul 10 10:29:51 CST 2025","TestMaterials","test_materials","",""
"查询产品工艺路线，提取ID","43","查询产品工艺路线","TestCase.integration_tests","Thu Jul 10 10:30:43 CST 2025","passed","Thu Jul 10 10:30:43 CST 2025","TestMainProcess","test_mainprocess","",""
