"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"确认上料操作，期望确认成功","29","确认上料","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","64","上料扫描SN","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","67","删除产线","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:39 CST 2025","TestMainProcess","test_mainprocess","",""
"审核工艺路线ESOP文件，期望审核成功","86","审核工艺路线ESOP文件","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"新增车间，期望新增成功","104","新增车间","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","90","确认生产计划","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:16 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","40","查询工艺路线","TestCase.test_integration","Mon Jul 14 10:13:14 CST 2025","passed","Mon Jul 14 10:13:14 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","190","新增ESOP文件","TestCase.test_integration","Mon Jul 14 10:13:14 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"创建首检检验单，期望创建成功","56","创建首检单","TestCase.test_integration","Mon Jul 14 10:13:17 CST 2025","passed","Mon Jul 14 10:13:17 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","210","开始生产","TestCase.test_integration","Mon Jul 14 10:13:17 CST 2025","passed","Mon Jul 14 10:13:17 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工序，提取工序ID","16","查询工序","TestCase.test_integration","Mon Jul 14 10:13:14 CST 2025","passed","Mon Jul 14 10:13:14 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","1","标签报废","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","31","删除物料BOM","TestCase.test_integration","Mon Jul 14 10:13:39 CST 2025","passed","Mon Jul 14 10:13:39 CST 2025","TestMainProcess","test_mainprocess","",""
"为BOM绑定物料明细，期望新增成功","29","新增物料BOM明细","TestCase.test_integration","Mon Jul 14 10:13:13 CST 2025","passed","Mon Jul 14 10:13:13 CST 2025","TestMainProcess","test_mainprocess","",""
"审核ESOP文件，期望审核成功","79","审核ESOP文件","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产派工单，期望创建成功","163","创建派工单","TestCase.test_integration","Mon Jul 14 10:13:16 CST 2025","passed","Mon Jul 14 10:13:16 CST 2025","TestMainProcess","test_mainprocess","",""
"删除安灯规则，期望删除成功","27","删除安灯规则","TestCase.test_integration","Mon Jul 14 10:13:39 CST 2025","passed","Mon Jul 14 10:13:39 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","185","查询物料","TestCase.test_integration","Mon Jul 14 10:13:13 CST 2025","passed","Mon Jul 14 10:13:13 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","0","标签转移","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"查询物料BOM，提取BOM ID","502","查询物料BOM","TestCase.test_integration","Mon Jul 14 10:13:13 CST 2025","passed","Mon Jul 14 10:13:14 CST 2025","TestMainProcess","test_mainprocess","",""
"查询检验单，提取检验单号","6460","查询检验单","TestCase.test_integration","Mon Jul 14 10:13:17 CST 2025","passed","Mon Jul 14 10:13:23 CST 2025","TestMainProcess","test_mainprocess","",""
"开始质量检验，期望启动成功","7095","开始检验","TestCase.test_integration","Mon Jul 14 10:13:23 CST 2025","passed","Mon Jul 14 10:13:30 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","46","查询产线","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","32","删除工艺路线","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"查询车间，提取车间ID","73","查询车间","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工序，期望删除成功","31","删除工序","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料，期望删除成功","124","删除物料","TestCase.test_integration","Mon Jul 14 10:13:39 CST 2025","passed","Mon Jul 14 10:13:39 CST 2025","TestMainProcess","test_mainprocess","",""
"集中清理所有测试数据，防止数据残留","385","清理测试数据","TestCase.test_integration","Mon Jul 14 10:13:39 CST 2025","passed","Mon Jul 14 10:13:39 CST 2025","TestMainProcess","test_mainprocess","",""
"下达生产计划，期望下达成功","561","下达生产计划","TestCase.test_integration","Mon Jul 14 10:13:16 CST 2025","passed","Mon Jul 14 10:13:16 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","51","新增产线","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","42","查询派工单","TestCase.test_integration","Mon Jul 14 10:13:16 CST 2025","passed","Mon Jul 14 10:13:16 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","30","新增物料BOM","TestCase.test_integration","Mon Jul 14 10:13:13 CST 2025","passed","Mon Jul 14 10:13:13 CST 2025","TestMainProcess","test_mainprocess","",""
"查看生产SOP文档，期望查看成功","27","查看SOP","TestCase.test_integration","Mon Jul 14 10:13:17 CST 2025","passed","Mon Jul 14 10:13:17 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","123","生产完工","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"查询安灯规则，期望查询成功","32","查询安灯规则","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","112","生产报工","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","25","产品绑定工艺路线","TestCase.test_integration","Mon Jul 14 10:13:14 CST 2025","passed","Mon Jul 14 10:13:14 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯处理确认接口，期望成功","36","安灯处理确认","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","95","产品工序BOM绑定","TestCase.test_integration","Mon Jul 14 10:13:14 CST 2025","passed","Mon Jul 14 10:13:14 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产品工艺路线，期望删除成功","175","删除产品工艺路线","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼叫接口，期望呼叫成功","133","安灯呼叫","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"查询设备台账，提取设备ID","29","查询设备台账","TestCase.test_integration","Mon Jul 14 10:13:14 CST 2025","passed","Mon Jul 14 10:13:14 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯开始处理接口，期望成功","35","安灯开始处理","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","230","标签拆分","TestCase.test_integration","Mon Jul 14 10:13:37 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"创建检验方案，期望创建成功","51","创建检验方案","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼结束接口，期望成功","51","安灯结束处理","TestCase.test_integration","Mon Jul 14 10:13:38 CST 2025","passed","Mon Jul 14 10:13:38 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","53","工艺路线绑定工序","TestCase.test_integration","Mon Jul 14 10:13:14 CST 2025","passed","Mon Jul 14 10:13:14 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","89","新增工艺路线ESOP文件","TestCase.test_integration","Mon Jul 14 10:13:15 CST 2025","passed","Mon Jul 14 10:13:15 CST 2025","TestMainProcess","test_mainprocess","",""
