"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"为BOM绑定物料明细，期望新增成功","16","新增物料BOM明细","TestCase.test_integration","Sun Jul 13 16:11:53 CST 2025","passed","Sun Jul 13 16:11:53 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","79","查询产线","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","57","确认生产计划","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"查询安灯规则，期望查询成功","49","查询安灯规则","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","5297","提交检验结果","TestCase.test_integration","Sun Jul 13 16:12:07 CST 2025","passed","Sun Jul 13 16:12:12 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","85","新增工艺路线ESOP文件","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"查看生产SOP文档，期望查看成功","25","查看SOP","TestCase.test_integration","Sun Jul 13 16:11:56 CST 2025","passed","Sun Jul 13 16:11:56 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产品工艺路线，提取ID","25","查询产品工艺路线","TestCase.test_integration","Sun Jul 13 16:11:54 CST 2025","passed","Sun Jul 13 16:11:54 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","138","派工单下达","TestCase.test_integration","Sun Jul 13 16:11:56 CST 2025","passed","Sun Jul 13 16:11:56 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","124","生产报工","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线，期望新增成功","25","新增工艺路线","TestCase.test_integration","Sun Jul 13 16:11:54 CST 2025","passed","Sun Jul 13 16:11:54 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","0","标签转移","TestCase.test_integration","Sun Jul 13 16:12:12 CST 2025","passed","Sun Jul 13 16:12:12 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯开始处理接口，期望成功","28","安灯开始处理","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"查询车间，提取车间ID","108","查询车间","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","52","上料扫描SN","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","36","扫描标签","TestCase.test_integration","Sun Jul 13 16:12:12 CST 2025","passed","Sun Jul 13 16:12:12 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产计划，期望创建成功","66","创建生产计划","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"集中清理所有测试数据，防止数据残留","408","清理测试数据","TestCase.test_integration","Sun Jul 13 16:12:14 CST 2025","passed","Sun Jul 13 16:12:14 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼叫接口，期望呼叫成功","56","安灯签到","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","1","标签报废","TestCase.test_integration","Sun Jul 13 16:12:12 CST 2025","passed","Sun Jul 13 16:12:12 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯处理确认接口，期望成功","23","安灯处理确认","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"新增车间，期望新增成功","42","新增车间","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","106","生产完工","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","20","删除工艺路线","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","48","工艺路线绑定工序","TestCase.test_integration","Sun Jul 13 16:11:54 CST 2025","passed","Sun Jul 13 16:11:54 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","46","新增物料BOM","TestCase.test_integration","Sun Jul 13 16:11:53 CST 2025","passed","Sun Jul 13 16:11:53 CST 2025","TestMainProcess","test_mainprocess","",""
"审核ESOP文件，期望审核成功","40","审核ESOP文件","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
"创建一条新的物料信息，期望新增成功","57","新增物料","TestCase.test_integration","Sun Jul 13 16:11:53 CST 2025","passed","Sun Jul 13 16:11:53 CST 2025","TestMainProcess","test_mainprocess","",""
"创建首检检验单，期望创建成功","47","创建首检单","TestCase.test_integration","Sun Jul 13 16:11:56 CST 2025","passed","Sun Jul 13 16:11:56 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工序，提取工序ID","57","查询工序","TestCase.test_integration","Sun Jul 13 16:11:54 CST 2025","passed","Sun Jul 13 16:11:54 CST 2025","TestMainProcess","test_mainprocess","",""
"删除安灯规则，期望删除成功","27","删除安灯规则","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:14 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","25","查询派工单","TestCase.test_integration","Sun Jul 13 16:11:56 CST 2025","passed","Sun Jul 13 16:11:56 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","149","标签拆分","TestCase.test_integration","Sun Jul 13 16:12:12 CST 2025","passed","Sun Jul 13 16:12:12 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","110","产品工序BOM绑定","TestCase.test_integration","Sun Jul 13 16:11:54 CST 2025","passed","Sun Jul 13 16:11:54 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","50","删除物料BOM","TestCase.test_integration","Sun Jul 13 16:12:13 CST 2025","passed","Sun Jul 13 16:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"合并产品标签，期望合并成功","0","标签合并","TestCase.test_integration","Sun Jul 13 16:12:12 CST 2025","passed","Sun Jul 13 16:12:12 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","57","新增产线","TestCase.test_integration","Sun Jul 13 16:11:55 CST 2025","passed","Sun Jul 13 16:11:55 CST 2025","TestMainProcess","test_mainprocess","",""
