"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"下达生产计划，期望下达成功","454","下达生产计划","TestCase.integration_tests","Mon Jul 07 10:35:13 CST 2025","passed","Mon Jul 07 10:35:14 CST 2025","TestMainProcess","test_mainprocess","",""
"确认上料操作，期望确认成功","65","确认上料","TestCase.integration_tests","Mon Jul 07 10:35:21 CST 2025","passed","Mon Jul 07 10:35:21 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","50","新增产线","TestCase.integration_tests","Mon Jul 07 10:35:13 CST 2025","passed","Mon Jul 07 10:35:13 CST 2025","TestMainProcess","test_mainprocess","",""
"","1","test_01_add_process","TestCase.functional_tests","Mon Jul 07 10:34:02 CST 2025","passed","Mon Jul 07 10:34:02 CST 2025","TestProcess","test_process","",""
"删除测试创建的工艺路线，期望删除成功","52","删除工艺路线","TestCase.integration_tests","Mon Jul 07 10:35:22 CST 2025","passed","Mon Jul 07 10:35:22 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","27","扫描标签","TestCase.integration_tests","Mon Jul 07 10:35:21 CST 2025","passed","Mon Jul 07 10:35:21 CST 2025","TestMainProcess","test_mainprocess","",""
"合并产品标签，期望合并成功","1","标签合并","TestCase.integration_tests","Mon Jul 07 10:35:21 CST 2025","passed","Mon Jul 07 10:35:21 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产品工艺路线，提取ID","141","查询产品工艺路线","TestCase.integration_tests","Mon Jul 07 10:35:12 CST 2025","passed","Mon Jul 07 10:35:12 CST 2025","TestMainProcess","test_mainprocess","",""
"审核工艺路线ESOP文件，期望审核成功","117","审核工艺路线ESOP文件","TestCase.integration_tests","Mon Jul 07 10:35:12 CST 2025","passed","Mon Jul 07 10:35:13 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","167","开始生产","TestCase.integration_tests","Mon Jul 07 10:35:14 CST 2025","passed","Mon Jul 07 10:35:14 CST 2025","TestMainProcess","test_mainprocess","",""
"查询车间，提取车间ID","24","查询车间","TestCase.integration_tests","Mon Jul 07 10:35:13 CST 2025","passed","Mon Jul 07 10:35:13 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","152","产品工序BOM绑定","TestCase.integration_tests","Mon Jul 07 10:35:12 CST 2025","passed","Mon Jul 07 10:35:12 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产品工艺路线，期望删除成功","168","删除产品工艺路线","TestCase.integration_tests","Mon Jul 07 10:35:22 CST 2025","passed","Mon Jul 07 10:35:22 CST 2025","TestMainProcess","test_mainprocess","",""
"","26","test_06_production_line_uniqueness","TestCase.functional_tests","Mon Jul 07 10:33:44 CST 2025","passed","Mon Jul 07 10:33:44 CST 2025","TestFactoryStructure","test_factory_structure","",""
"查询物料BOM，提取BOM ID","497","查询物料BOM","TestCase.integration_tests","Mon Jul 07 10:35:11 CST 2025","passed","Mon Jul 07 10:35:11 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","174","查询物料","TestCase.integration_tests","Mon Jul 07 10:35:10 CST 2025","passed","Mon Jul 07 10:35:11 CST 2025","TestMainProcess","test_mainprocess","",""
"","44","删除物料BOM","TestCase.functional_tests","Mon Jul 07 10:33:57 CST 2025","passed","Mon Jul 07 10:33:57 CST 2025","TestMaterials","test_materials","",""
"","54","test_06_bom_uniqueness","TestCase.functional_tests","Mon Jul 07 10:33:57 CST 2025","passed","Mon Jul 07 10:33:57 CST 2025","TestMaterials","test_materials","",""
