"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"查询检验单，提取检验单号","1403","查询检验单","TestCase.integration_tests","Tue Jul 01 17:15:30 CST 2025","passed","Tue Jul 01 17:15:31 CST 2025","TestMainProcess","test_mainprocess","",""
"","23","test_08_delete_workshop","TestCase.functional_tests","Tue Jul 01 17:14:49 CST 2025","passed","Tue Jul 01 17:14:49 CST 2025","TestFactoryStructure","test_factory_structure","",""
"转移产品标签，期望转移成功","1","标签转移","TestCase.integration_tests","Tue Jul 01 17:15:35 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工序，提取工序ID","20","查询工序","TestCase.integration_tests","Tue Jul 01 17:15:28 CST 2025","passed","Tue Jul 01 17:15:28 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","104","新增ESOP文件","TestCase.integration_tests","Tue Jul 01 17:15:28 CST 2025","passed","Tue Jul 01 17:15:28 CST 2025","TestMainProcess","test_mainprocess","",""
"查询车间，提取车间ID","23","查询车间","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","18","查询工艺路线","TestCase.integration_tests","Tue Jul 01 17:15:28 CST 2025","passed","Tue Jul 01 17:15:28 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","37","新增产线","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产计划，期望创建成功","251","创建生产计划","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","26","新增物料BOM","TestCase.integration_tests","Tue Jul 01 17:15:27 CST 2025","passed","Tue Jul 01 17:15:27 CST 2025","TestMainProcess","test_mainprocess","",""
"","39","test_03_workshop_uniqueness","TestCase.functional_tests","Tue Jul 01 17:14:49 CST 2025","passed","Tue Jul 01 17:14:49 CST 2025","TestFactoryStructure","test_factory_structure","",""
"提交质量检验结果，期望提交成功","1495","提交检验结果","TestCase.integration_tests","Tue Jul 01 17:15:33 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"","186","test_02_query_material","TestCase.functional_tests","Tue Jul 01 17:14:55 CST 2025","passed","Tue Jul 01 17:14:55 CST 2025","TestMaterials","test_materials","",""
"","157","删除物料","TestCase.functional_tests","Tue Jul 01 17:14:55 CST 2025","passed","Tue Jul 01 17:14:55 CST 2025","TestMaterials","test_materials","",""
"删除测试创建的工序，期望删除成功","43","删除工序","TestCase.integration_tests","Tue Jul 01 17:15:35 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"","119","查询设备台账","TestCase.functional_tests","Tue Jul 01 17:14:46 CST 2025","passed","Tue Jul 01 17:14:47 CST 2025","TestEquipment","test_equipment","",""
"删除测试创建的物料BOM，期望删除成功","38","删除物料BOM","TestCase.integration_tests","Tue Jul 01 17:15:36 CST 2025","passed","Tue Jul 01 17:15:36 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","71","确认生产计划","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","78","派工单下达","TestCase.integration_tests","Tue Jul 01 17:15:30 CST 2025","passed","Tue Jul 01 17:15:30 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","58","删除工艺路线","TestCase.integration_tests","Tue Jul 01 17:15:35 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","test_01_add_material","TestCase.functional_tests","Tue Jul 01 17:14:55 CST 2025","passed","Tue Jul 01 17:14:55 CST 2025","TestMaterials","test_materials","",""
"查询已创建的物料，提取物料ID","169","查询物料","TestCase.integration_tests","Tue Jul 01 17:15:27 CST 2025","passed","Tue Jul 01 17:15:27 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的车间，期望删除成功","62","删除车间","TestCase.integration_tests","Tue Jul 01 17:15:36 CST 2025","passed","Tue Jul 01 17:15:36 CST 2025","TestMainProcess","test_mainprocess","",""
"完工产品标签，期望完工成功","1","标签完工","TestCase.integration_tests","Tue Jul 01 17:15:35 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"查看生产SOP文档，期望查看成功","23","查看SOP","TestCase.integration_tests","Tue Jul 01 17:15:30 CST 2025","passed","Tue Jul 01 17:15:30 CST 2025","TestMainProcess","test_mainprocess","",""
"","21","test_03_process_uniqueness","TestCase.functional_tests","Tue Jul 01 17:14:57 CST 2025","passed","Tue Jul 01 17:14:57 CST 2025","TestProcess","test_process","",""
"","0","test_01_add_process","TestCase.functional_tests","Tue Jul 01 17:14:57 CST 2025","passed","Tue Jul 01 17:14:57 CST 2025","TestProcess","test_process","",""
"","20","test_05_query_production_line","TestCase.functional_tests","Tue Jul 01 17:14:49 CST 2025","passed","Tue Jul 01 17:14:49 CST 2025","TestFactoryStructure","test_factory_structure","",""
"新增车间，期望新增成功","47","新增车间","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
"","16","删除物料BOM","TestCase.functional_tests","Tue Jul 01 17:14:55 CST 2025","passed","Tue Jul 01 17:14:55 CST 2025","TestMaterials","test_materials","",""
"创建首检检验单，期望创建成功","42","创建首检单","TestCase.integration_tests","Tue Jul 01 17:15:30 CST 2025","passed","Tue Jul 01 17:15:30 CST 2025","TestMainProcess","test_mainprocess","",""
"创建检验方案，期望创建成功","54","创建检验方案","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","108","生产完工","TestCase.integration_tests","Tue Jul 01 17:15:35 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","23","查询派工单","TestCase.integration_tests","Tue Jul 01 17:15:30 CST 2025","passed","Tue Jul 01 17:15:30 CST 2025","TestMainProcess","test_mainprocess","",""
"","20","test_05_query_bom","TestCase.functional_tests","Tue Jul 01 17:14:55 CST 2025","passed","Tue Jul 01 17:14:55 CST 2025","TestMaterials","test_materials","",""
"提交生产报工，期望报工成功","112","生产报工","TestCase.integration_tests","Tue Jul 01 17:15:35 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工序，期望新增成功","21","新增工序","TestCase.integration_tests","Tue Jul 01 17:15:28 CST 2025","passed","Tue Jul 01 17:15:28 CST 2025","TestMainProcess","test_mainprocess","",""
"","14","test_02_query_process","TestCase.functional_tests","Tue Jul 01 17:14:57 CST 2025","passed","Tue Jul 01 17:14:57 CST 2025","TestProcess","test_process","",""
"下达生产计划，期望下达成功","305","下达生产计划","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
"","23","删除工序","TestCase.functional_tests","Tue Jul 01 17:14:57 CST 2025","passed","Tue Jul 01 17:14:57 CST 2025","TestProcess","test_process","",""
"工艺路线绑定产品，期望绑定成功","275","工艺路线绑定产品","TestCase.integration_tests","Tue Jul 01 17:15:28 CST 2025","passed","Tue Jul 01 17:15:28 CST 2025","TestMainProcess","test_mainprocess","",""
"","25","test_05_query_route","TestCase.functional_tests","Tue Jul 01 17:14:57 CST 2025","passed","Tue Jul 01 17:14:57 CST 2025","TestProcess","test_process","",""
"","33","扫描标签","TestCase.functional_tests","Tue Jul 01 17:14:51 CST 2025","passed","Tue Jul 01 17:14:51 CST 2025","TestLabel","test_label","",""
"删除测试创建的产线，期望删除成功","48","删除产线","TestCase.integration_tests","Tue Jul 01 17:15:36 CST 2025","passed","Tue Jul 01 17:15:36 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","23","产品绑定工艺路线","TestCase.integration_tests","Tue Jul 01 17:15:28 CST 2025","passed","Tue Jul 01 17:15:28 CST 2025","TestMainProcess","test_mainprocess","",""
"","22","test_06_route_uniqueness","TestCase.functional_tests","Tue Jul 01 17:14:57 CST 2025","passed","Tue Jul 01 17:14:57 CST 2025","TestProcess","test_process","",""
"开始生产作业，期望启动成功","154","开始生产","TestCase.integration_tests","Tue Jul 01 17:15:30 CST 2025","passed","Tue Jul 01 17:15:30 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料，期望删除成功","131","删除物料","TestCase.integration_tests","Tue Jul 01 17:15:36 CST 2025","passed","Tue Jul 01 17:15:36 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","26","扫描标签","TestCase.integration_tests","Tue Jul 01 17:15:35 CST 2025","passed","Tue Jul 01 17:15:35 CST 2025","TestMainProcess","test_mainprocess","",""
"审核工艺路线ESOP文件，期望审核成功","84","审核工艺路线ESOP文件","TestCase.integration_tests","Tue Jul 01 17:15:29 CST 2025","passed","Tue Jul 01 17:15:29 CST 2025","TestMainProcess","test_mainprocess","",""
