"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","test_06_production_line_uniqueness","TestCase.test_functional","Sun Jul 13 15:10:46 CST 2025","passed","Sun Jul 13 15:10:46 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","45","test_05_query_production_line","TestCase.test_functional","Sun Jul 13 15:10:46 CST 2025","passed","Sun Jul 13 15:10:46 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","28","test_08_delete_workshop","TestCase.test_functional","Sun Jul 13 15:10:46 CST 2025","passed","Sun Jul 13 15:10:46 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","22","test_03_workshop_uniqueness","TestCase.test_functional","Sun Jul 13 15:10:46 CST 2025","passed","Sun Jul 13 15:10:46 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","46","扫描标签","TestCase.test_functional","Sun Jul 13 15:10:51 CST 2025","passed","Sun Jul 13 15:10:51 CST 2025","TestLabel","test_label","",""
"","73","test_07_delete_production_line","TestCase.test_functional","Sun Jul 13 15:10:46 CST 2025","passed","Sun Jul 13 15:10:46 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","0","test_01_add_material","","Sun Jul 13 15:10:51 CST 2025","skipped","Sun Jul 13 15:10:51 CST 2025","","","",""
"","15","标签拆分","TestCase.test_functional","Sun Jul 13 15:10:51 CST 2025","passed","Sun Jul 13 15:10:51 CST 2025","TestLabel","test_label","",""
