"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"创建生产计划，期望创建成功","65","创建生产计划","TestCase.integration_tests","Mon Jul 07 10:37:04 CST 2025","passed","Mon Jul 07 10:37:04 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","95","产品工序BOM绑定","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:03 CST 2025","TestMainProcess","test_mainprocess","",""
"为BOM绑定物料明细，期望新增成功","17","新增物料BOM明细","TestCase.integration_tests","Mon Jul 07 10:37:02 CST 2025","passed","Mon Jul 07 10:37:02 CST 2025","TestMainProcess","test_mainprocess","",""
"","23","test_03_process_uniqueness","TestCase.functional_tests","Mon Jul 07 10:35:55 CST 2025","passed","Mon Jul 07 10:35:55 CST 2025","TestProcess","test_process","",""
"查询物料BOM，提取BOM ID","522","查询物料BOM","TestCase.integration_tests","Mon Jul 07 10:37:02 CST 2025","passed","Mon Jul 07 10:37:02 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","154","新增工艺路线ESOP文件","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:03 CST 2025","TestMainProcess","test_mainprocess","",""
"新增设备台账，期望新增成功","26","新增设备台账","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:03 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","106","新增ESOP文件","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:03 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建设备台账，期望删除成功","53","删除设备台账","TestCase.integration_tests","Mon Jul 07 10:37:17 CST 2025","passed","Mon Jul 07 10:37:17 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","160","标签拆分","TestCase.integration_tests","Mon Jul 07 10:37:16 CST 2025","passed","Mon Jul 07 10:37:16 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","114","确认生产计划","TestCase.integration_tests","Mon Jul 07 10:37:04 CST 2025","passed","Mon Jul 07 10:37:04 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","182","开始生产","TestCase.integration_tests","Mon Jul 07 10:37:05 CST 2025","passed","Mon Jul 07 10:37:05 CST 2025","TestMainProcess","test_mainprocess","",""
"","22","test_05_query_bom","TestCase.functional_tests","Mon Jul 07 10:35:52 CST 2025","passed","Mon Jul 07 10:35:52 CST 2025","TestMaterials","test_materials","",""
"新增工序，期望新增成功","79","新增工序","TestCase.integration_tests","Mon Jul 07 10:37:02 CST 2025","passed","Mon Jul 07 10:37:02 CST 2025","TestMainProcess","test_mainprocess","",""
"查询检验单，提取检验单号","4970","查询检验单","TestCase.integration_tests","Mon Jul 07 10:37:05 CST 2025","passed","Mon Jul 07 10:37:10 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","46","新增产线","TestCase.integration_tests","Mon Jul 07 10:37:04 CST 2025","passed","Mon Jul 07 10:37:04 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产派工单，期望创建成功","134","创建派工单","TestCase.integration_tests","Mon Jul 07 10:37:04 CST 2025","passed","Mon Jul 07 10:37:04 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","84","查询派工单","TestCase.integration_tests","Mon Jul 07 10:37:04 CST 2025","passed","Mon Jul 07 10:37:04 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","28","查询工艺路线","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:03 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","99","生产完工","TestCase.integration_tests","Mon Jul 07 10:37:16 CST 2025","passed","Mon Jul 07 10:37:16 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","47","工艺路线绑定工序","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:03 CST 2025","TestMainProcess","test_mainprocess","",""
"","19","test_02_query_process","TestCase.functional_tests","Mon Jul 07 10:35:55 CST 2025","passed","Mon Jul 07 10:35:55 CST 2025","TestProcess","test_process","",""
"查询产品工艺路线，提取ID","39","查询产品工艺路线","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:03 CST 2025","TestMainProcess","test_mainprocess","",""
"","163","test_02_query_material","TestCase.functional_tests","Mon Jul 07 10:35:52 CST 2025","passed","Mon Jul 07 10:35:52 CST 2025","TestMaterials","test_materials","",""
"审核工艺路线ESOP文件，期望审核成功","50","审核工艺路线ESOP文件","TestCase.integration_tests","Mon Jul 07 10:37:03 CST 2025","passed","Mon Jul 07 10:37:04 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","30","删除工艺路线","TestCase.integration_tests","Mon Jul 07 10:37:16 CST 2025","passed","Mon Jul 07 10:37:17 CST 2025","TestMainProcess","test_mainprocess","",""
"","13","test_08_delete_workshop","TestCase.functional_tests","Mon Jul 07 10:35:45 CST 2025","passed","Mon Jul 07 10:35:45 CST 2025","TestFactoryStructure","test_factory_structure","",""
"删除测试创建的产品工艺路线，期望删除成功","69","删除产品工艺路线","TestCase.integration_tests","Mon Jul 07 10:37:17 CST 2025","passed","Mon Jul 07 10:37:17 CST 2025","TestMainProcess","test_mainprocess","",""
"","61","扫描标签","TestCase.functional_tests","Mon Jul 07 10:35:47 CST 2025","passed","Mon Jul 07 10:35:47 CST 2025","TestLabel","test_label","",""
