"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"新增已有的物料和不存在的BOM，新增成功","21457","新建物料BOM","TestCase.functional_tests.test_factory_modeling","Tue Jul 01 15:06:59 CST 2025","broken","Tue Jul 01 15:07:21 CST 2025","TestProductMaterials","test_product_materials","",""
"确认上料操作，期望确认成功","40","确认上料","TestCase.integration_tests","Tue Jul 01 15:09:58 CST 2025","passed","Tue Jul 01 15:09:58 CST 2025","TestMainProcess","test_mainprocess","",""
"新增设备台账，期望新增成功","26","新增设备台账","TestCase.integration_tests","Tue Jul 01 15:09:45 CST 2025","passed","Tue Jul 01 15:09:45 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","36","查询派工单","TestCase.integration_tests","Tue Jul 01 15:09:47 CST 2025","passed","Tue Jul 01 15:09:47 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","101","删除物料BOM","TestCase.integration_tests","Tue Jul 01 15:09:58 CST 2025","passed","Tue Jul 01 15:09:59 CST 2025","TestMainProcess","test_mainprocess","",""
"下达生产计划，期望下达成功","384","下达生产计划","TestCase.integration_tests","Tue Jul 01 15:09:46 CST 2025","passed","Tue Jul 01 15:09:47 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","2503","提交检验结果","TestCase.integration_tests","Tue Jul 01 15:09:54 CST 2025","passed","Tue Jul 01 15:09:57 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","96","派工单下达","TestCase.integration_tests","Tue Jul 01 15:09:47 CST 2025","passed","Tue Jul 01 15:09:47 CST 2025","TestMainProcess","test_mainprocess","",""
"使用重复的信息创建车间，创建失败","1454","创建重复车间","TestCase.functional_tests.test_factory_modeling","Tue Jul 01 15:03:34 CST 2025","failed","Tue Jul 01 15:03:36 CST 2025","TestPlantLayout","test_plant_layout","",""
"创建首检检验单，期望创建成功","98","创建首检单","TestCase.integration_tests","Tue Jul 01 15:09:47 CST 2025","passed","Tue Jul 01 15:09:48 CST 2025","TestMainProcess","test_mainprocess","",""
"查看生产SOP文档，期望查看成功","54","查看SOP","TestCase.integration_tests","Tue Jul 01 15:09:47 CST 2025","passed","Tue Jul 01 15:09:47 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建设备台账，期望删除成功","162","删除设备台账","TestCase.integration_tests","Tue Jul 01 15:09:58 CST 2025","passed","Tue Jul 01 15:09:58 CST 2025","TestMainProcess","test_mainprocess","",""
"删除设备，删除成功","2258","删除设备","TestCase.functional_tests.test_equipment_management","Tue Jul 01 15:03:57 CST 2025","skipped","Tue Jul 01 15:03:59 CST 2025","TestEquipmentLedger","test_equipment_ledger","",""
"新增车间，期望新增成功","67","新增车间","TestCase.integration_tests","Tue Jul 01 15:09:46 CST 2025","passed","Tue Jul 01 15:09:46 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定产品，期望绑定成功","175","工艺路线绑定产品","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:45 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产品工艺路线，期望删除成功","57","删除产品工艺路线","TestCase.integration_tests","Tue Jul 01 15:09:58 CST 2025","passed","Tue Jul 01 15:09:58 CST 2025","TestMainProcess","test_mainprocess","",""
"查询检验单，提取检验单号","3724","查询检验单","TestCase.integration_tests","Tue Jul 01 15:09:48 CST 2025","passed","Tue Jul 01 15:09:51 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","2","标签报废","TestCase.integration_tests","Tue Jul 01 15:09:57 CST 2025","passed","Tue Jul 01 15:09:57 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","60","新增物料BOM","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:44 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","57","删除产线","TestCase.integration_tests","Tue Jul 01 15:09:58 CST 2025","passed","Tue Jul 01 15:09:58 CST 2025","TestMainProcess","test_mainprocess","",""
"使用重复的工序代码，创建失败","1787","创建工序校验重复","TestCase.functional_tests.test_factory_modeling","Tue Jul 01 15:03:36 CST 2025","failed","Tue Jul 01 15:03:37 CST 2025","TestProcessRelated","test_process_related","",""
"审核工艺路线ESOP文件，期望审核成功","77","审核工艺路线ESOP文件","TestCase.integration_tests","Tue Jul 01 15:09:45 CST 2025","passed","Tue Jul 01 15:09:46 CST 2025","TestMainProcess","test_mainprocess","",""
