"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"新增工序，期望新增成功","142","新增工序","TestCase.test_integration","Sun Jul 13 17:33:48 CST 2025","passed","Sun Jul 13 17:33:48 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工序，期望删除成功","28","删除工序","TestCase.test_integration","Sun Jul 13 17:34:17 CST 2025","passed","Sun Jul 13 17:34:17 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","25","查询工艺路线","TestCase.test_integration","Sun Jul 13 17:33:48 CST 2025","passed","Sun Jul 13 17:33:48 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建设备台账，期望删除成功","34","删除设备台账","TestCase.test_integration","Sun Jul 13 17:34:17 CST 2025","passed","Sun Jul 13 17:34:17 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼结束接口，期望成功","69","安灯结束处理","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"删除安灯规则，期望删除成功","62","删除安灯规则","TestCase.test_integration","Sun Jul 13 17:34:17 CST 2025","passed","Sun Jul 13 17:34:17 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼叫接口，期望呼叫成功","50","安灯签到","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","66","新增物料BOM","TestCase.test_integration","Sun Jul 13 17:33:47 CST 2025","passed","Sun Jul 13 17:33:47 CST 2025","TestMainProcess","test_mainprocess","",""
"创建一条新的物料信息，期望新增成功","51","新增物料","TestCase.test_integration","Sun Jul 13 17:33:46 CST 2025","passed","Sun Jul 13 17:33:47 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","163","新增产线","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","48","查询派工单","TestCase.test_integration","Sun Jul 13 17:33:50 CST 2025","passed","Sun Jul 13 17:33:50 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","45","产品绑定工艺路线","TestCase.test_integration","Sun Jul 13 17:33:48 CST 2025","passed","Sun Jul 13 17:33:48 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产品工艺路线，期望删除成功","106","删除产品工艺路线","TestCase.test_integration","Sun Jul 13 17:34:17 CST 2025","passed","Sun Jul 13 17:34:17 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的车间，期望删除成功","78","删除车间","TestCase.test_integration","Sun Jul 13 17:34:17 CST 2025","passed","Sun Jul 13 17:34:17 CST 2025","TestMainProcess","test_mainprocess","",""
"确认上料操作，期望确认成功","38","确认上料","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"查看生产SOP文档，期望查看成功","35","查看SOP","TestCase.test_integration","Sun Jul 13 17:33:51 CST 2025","passed","Sun Jul 13 17:33:51 CST 2025","TestMainProcess","test_mainprocess","",""
"完工产品标签，期望完工成功","0","标签完工","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","78","新增ESOP文件","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"查询安灯规则，期望查询成功","62","查询安灯规则","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:50 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","62","查询产线","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"新增车间，期望新增成功","82","新增车间","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","35","扫描标签","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","79","产品工序BOM绑定","TestCase.test_integration","Sun Jul 13 17:33:48 CST 2025","passed","Sun Jul 13 17:33:48 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定产品，期望绑定成功","349","工艺路线绑定产品","TestCase.test_integration","Sun Jul 13 17:33:48 CST 2025","passed","Sun Jul 13 17:33:48 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","212","查询物料","TestCase.test_integration","Sun Jul 13 17:33:47 CST 2025","passed","Sun Jul 13 17:33:47 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","100","派工单下达","TestCase.test_integration","Sun Jul 13 17:33:50 CST 2025","passed","Sun Jul 13 17:33:51 CST 2025","TestMainProcess","test_mainprocess","",""
"新增设备台账，期望新增成功","49","新增设备台账","TestCase.test_integration","Sun Jul 13 17:33:48 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","93","生产报工","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","72","确认生产计划","TestCase.test_integration","Sun Jul 13 17:33:50 CST 2025","passed","Sun Jul 13 17:33:50 CST 2025","TestMainProcess","test_mainprocess","",""
"创建安灯规则，期望创建成功","69","创建安灯规则","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
