"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"删除安灯规则，期望删除成功","33","删除安灯规则","TestCase.integration_tests","Sun Jul 13 13:23:20 CST 2025","passed","Sun Jul 13 13:23:20 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","173","查询物料","TestCase.integration_tests","Sun Jul 13 13:23:11 CST 2025","passed","Sun Jul 13 13:23:11 CST 2025","TestMainProcess","test_mainprocess","",""
"完工产品标签，期望完工成功","1","标签完工","TestCase.integration_tests","Sun Jul 13 13:23:18 CST 2025","passed","Sun Jul 13 13:23:18 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","0","标签转移","TestCase.integration_tests","Sun Jul 13 13:23:18 CST 2025","passed","Sun Jul 13 13:23:18 CST 2025","TestMainProcess","test_mainprocess","",""
"集中清理所有测试数据，防止数据残留","429","清理测试数据","TestCase.integration_tests","Sun Jul 13 13:23:20 CST 2025","passed","Sun Jul 13 13:23:20 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","49","扫描标签","TestCase.integration_tests","Sun Jul 13 13:23:18 CST 2025","passed","Sun Jul 13 13:23:18 CST 2025","TestMainProcess","test_mainprocess","",""
"查询设备台账，提取设备ID","19","查询设备台账","TestCase.integration_tests","Sun Jul 13 13:23:12 CST 2025","passed","Sun Jul 13 13:23:12 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","143","新增工艺路线ESOP文件","TestCase.integration_tests","Sun Jul 13 13:23:13 CST 2025","passed","Sun Jul 13 13:23:13 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的车间，期望删除成功","89","删除车间","TestCase.integration_tests","Sun Jul 13 13:23:19 CST 2025","passed","Sun Jul 13 13:23:20 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","67","删除产线","TestCase.integration_tests","Sun Jul 13 13:23:19 CST 2025","passed","Sun Jul 13 13:23:19 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料，期望删除成功","116","删除物料","TestCase.integration_tests","Sun Jul 13 13:23:20 CST 2025","passed","Sun Jul 13 13:23:20 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","126","开始生产","TestCase.integration_tests","Sun Jul 13 13:23:14 CST 2025","passed","Sun Jul 13 13:23:14 CST 2025","TestMainProcess","test_mainprocess","",""
